기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
대양금속,철강금속,2011,26.087053295272817,2.6010942297346182,-1.8208083532170187,-1.983764911513972,0.11509799742454481,0.21194102931679326,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
효성,화학,2014,30.24564477216507,1.2989719848326362,-1.4960234637657701,-0.533803267097568,0.2901862783760138,-0.38784276397076,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
롯데관광개발,서비스업,2012,25.684886018574264,4.357967335038043,-2.2075464296734184,-0.4265472035285703,-0.9897035485902427,4.087467078251753,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
CS홀딩스,서비스업,2014,26.285315109237192,-0.7238166860905325,1.554701653912141,-0.529793694627699,0.5602885917680874,-0.7239853294396086,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
선도전기,전기전자,2011,25.33891467954557,-0.5995560134858382,0.9131106945481863,-0.37342036830280506,-0.08481281732338924,-0.6152333229643928,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
크래프톤,서비스업,2021,29.360036137972163,-0.6882892751216698,1.3477216882358398,0.2741255855810503,3.031723520954467,-0.42409343279583184,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,무배당기업
사조대림,음식료품,2018,27.30373298995609,-0.08790445167666462,-0.43108572653328076,-0.6290306132569585,-0.3248718497826439,-0.5097768318369109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한샘,유통업,2013,26.950201778292836,-0.2945887177291205,-0.04012356914471157,1.0579970034404542,0.3794401859940697,1.167640480159598,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
대웅,서비스업,2011,26.890686279197073,-0.5767047827506657,0.8168955177598831,-0.37342036830280506,-0.07221609481839979,-0.5822781694870547,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,일반배당기업
에스원,서비스업,2016,28.009715495775605,-0.6286600685515306,1.0445265457712347,-0.2882169533180872,0.9833135003962502,1.7937883962290222,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
동양,비금속광물,2013,27.748453602149656,-0.7644032003813612,-2.2075464296734184,-2.639330010337565,2.7919525723637673,-0.8689880047398961,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
남광토건,건설업,2011,27.50739505625654,-0.7644032003813612,-2.2075464296734184,-0.49922070454494727,0.2747788581279944,-0.8689880047398961,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
국제약품,의약품,2022,25.640270535280383,-0.3352320758774995,0.0546835806662018,-0.08723713326589994,0.09548818074255973,-0.0022674682859043184,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
아모레퍼시픽,화학,2015,29.122373769016285,-0.634458142021649,1.0717484006674383,0.7813365030194882,0.8200387695766708,2.1958412686525466,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,고배당기업
MH에탄올,음식료품,2014,25.17218960357848,-0.46233494135970277,0.4062209826878566,-1.4384630556117777,0.5761391944484812,-0.3548876104934219,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
국제약품,의약품,2012,25.467540357828902,-0.20318379478843043,-0.23020721109233547,-0.37342036830280506,-0.25876291101488597,-0.46034410162090383,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대유에이텍,운수장비,2014,27.34243505633682,2.074833796535048,-1.718961068519156,1.2720079340197161,0.24310545697233008,0.09000696145064242,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한올바이오파마,의약품,2022,26.086674226662158,-0.6622547883636871,1.2092657021258422,0.04106918576991041,1.7031605006819945,3.039493197672402,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
남광토건,건설업,2022,26.56948170855029,0.4543291054945059,-1.03888403843988,0.9422205983729848,0.15364801498264874,-0.29556833423421325,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,무배당기업
아모레퍼시픽,화학,2012,28.738326410694764,-0.6494080765573463,1.1444964611659112,0.2049604604758088,0.4963356937217571,1.2632104252438785,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
삼성엔지니어링,서비스업,2014,29.447776604722552,2.284701318610314,-1.7630792471440366,-0.8310128264266132,-0.11106488919299515,1.0786615657707854,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,무배당기업
대상,음식료품,2018,28.419021465970417,-0.03742710617210448,-0.5085272102897203,-0.39396942721088407,-0.018891156654717047,-0.3417055491024866,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
광전자,전기전자,2022,26.2361109733282,-0.7644032003813612,1.8198800679872211,-0.9954052976912451,0.6475483870383408,-0.5559140467051842,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,일반배당기업
태평양물산,섬유의복,2011,26.497411073250323,0.2978948095164096,-0.9037134486104587,-0.37342036830280506,-0.5481275590418143,-0.8063732131329537,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,일반배당기업
삼성SDI,전기전자,2015,30.417593081456282,-0.5638012270867747,0.7647985195964604,1.5446588619708133,0.6787619978615645,-0.5328454392710475,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
엔씨소프트,서비스업,2015,28.428166678863857,-0.6782279123352879,1.2928086361176372,-0.3759263510964732,2.2679070934727728,0.7326324542587351,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
명문제약,의약품,2016,26.121769733644133,-0.05607189144856365,-0.48036667074192413,0.31071293436860564,-0.03482045069771229,-0.08795086732698329,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
대한해운,운수창고업,2015,28.048364170432183,0.13208127704253336,-0.7300567880657163,-0.37342036830280506,2.0096830072943654,-0.4076158560571629,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
키움증권,증권,2018,30.36736077645702,3.1787415101595515,-1.9057593141862035,3.5439319347592795,-3.961676653243167,-0.13408808219525667,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
이마트,유통업,2021,31.07278709684109,0.048805025731519076,-0.6277401610420571,-0.37342036830280506,-0.03298758927634685,-0.700916722005472,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
