,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
신원,섬유의복,2021,26.94508194712334,0.010784935288826703,0.6225435148792814,0.0029895703369113872,0.6868226122385813,0.07677563073097446,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동원수산,"농업, 임업 및 어업",2013,25.522811216883287,0.013754247451529082,0.5819764177428413,0.00231266335805192,0.6752608166706753,0.0797285396052427,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신도리코,전기전자,2013,27.5473899019277,0.0009111720467719368,0.9563447501403706,0.0015877035838804448,0.7098802770746037,0.07402994353209345,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
대구백화점,유통업,2013,26.93714297628309,0.0019597616430141918,0.8888265019651882,0.0021685049721158946,0.7209859198787035,0.06916023416049319,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
벽산,비금속광물,2018,26.88564059295854,0.004722166699980011,0.7651600224592927,0.002440640700668596,0.6873979304177874,0.07527327358441693,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
도화엔지니어링,서비스업,2021,26.938307447388688,0.0068240305816510095,0.7023441886580574,0.002335954253738863,0.7044979069090779,0.07682743614982127,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
유성기업,운수장비,2021,26.739345044826113,0.002683546122326604,0.8501544076361596,0.0026897307008573747,0.7022928594502941,0.06993731544319536,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,일반배당기업
한국철강,철강금속,2013,27.533614575595173,0.0025063087147711373,0.8591381246490737,0.001923827983741484,0.7069165299416257,0.06884940164741232,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
BNK금융지주,기타금융,2016,29.390273575138302,0.002094836847891265,0.8811763054463786,0.004769239934716845,0.6309972818578365,0.07164689426514013,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
조광피혁,기타제조업,2012,25.910603004732845,0.0021861882870277834,0.8761229646266144,0.002335954253738863,0.7237463652252388,0.07263119722322954,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
인디에프,섬유의복,2014,25.9157765661169,0.009488837947231661,0.6446518809657497,0.002209938249706351,0.6989990383063415,0.07268300264207636,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유니온,비금속광물,2018,26.448744621873033,0.008444933040175894,0.6650056148231331,0.002711305425283175,0.6847809715607885,0.0728902243174636,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
고려아연,철강금속,2012,29.228496186248524,0.001869971766939836,0.8940903986524427,0.0023099665174986955,0.7139640016760497,0.08615241154224731,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
세기상사,서비스업,2017,24.485369358399566,0.006383669798121128,0.7139949466591804,0.0024092592833219783,0.6714165563612907,0.08226700512873646,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한일철강,철강금속,2013,26.475978786562944,0.006965352038776734,0.6987647389107243,0.0021638467929785063,0.6937733683136175,0.06724343366316117,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데손해보험,보험,2014,29.537271709599125,0.16471913726763943,0.3596294216732173,0.002335954253738863,0.7053473852265739,0.07444438688286795,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,무배당기업
에쓰씨엔지니어링,건설업,2017,26.647950419424834,0.010658448680791525,0.6245788882650197,0.00187283318055323,0.7068745069622021,0.07724187950059576,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대한제당,음식료품,2021,27.79847454538143,0.010250099940035978,0.6313166760247053,0.002335954253738863,0.6879292156330418,0.11324664559912967,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
고려산업,음식료품,2021,26.198032975887322,0.009628597841295222,0.6421252105558676,0.002631626045301528,0.7083116947328512,0.07615396570481273,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,일반배당기업
한국전자홀딩스,기타금융,2022,26.874082358665234,0.0027983210073955628,0.8445395845030883,0.002282752944643425,0.6907638345203221,0.07066259130705072,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
동화약품,의약품,2015,26.48275743684212,0.002954477313611833,0.8370297585626054,0.002447750553036189,0.7133786451683257,0.07662021447443403,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대코퍼레이션홀딩스,유통업,2017,26.014259278914842,0.0008830639116530082,0.9583801235261091,0.002202338062692717,0.7069260271205464,0.07444438688286795,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
인팩,운수장비,2012,25.709173357500823,0.009881571057365581,0.6376333520494105,0.002626232364195078,0.7006718371346495,0.07320105683054447,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한샘,유통업,2012,26.654895529976802,0.005883188836697981,0.728102189781022,0.0025914186043261736,0.6976889424996537,0.09040045588768585,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진양산업,화학,2012,24.182839039256187,0.002008950879472317,0.886089275687816,0.002335954253738863,0.7204873112875961,0.07667201989328083,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신성이엔지,전기전자,2018,26.74706469750358,0.020467407055766537,0.5216170690623246,0.0009353133373230229,0.6632195726568392,0.09661710614930322,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신세계인터내셔날,유통업,2014,27.51199975661581,0.007606373675794523,0.6833239752947783,0.002667910809108555,0.6908534814524059,0.0847536652333834,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
모토닉,운수장비,2015,26.785344865354496,0.0010212622426544074,0.9484839977540709,0.002178311665036713,0.7168159140777612,0.0765684090555872,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼진제약,의약품,2021,26.52989356163034,0.0032785016490105936,0.8221504772599665,0.0024913903365338295,0.7151880879146367,0.08319950266797907,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
미원홀딩스,기타금융,2021,26.77960104924477,0.00632745352788327,0.715539023020775,0.0034593109278185726,0.702746169882079,0.08257783764181734,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
인천도시가스,전기가스업,2014,26.6585553803317,0.0110613319508295,0.6182622122403145,0.002438434194761412,0.6941005497205491,0.07501424649018287,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성제약,의약품,2012,25.358173925641456,0.015363438187087748,0.5643599101628299,0.0025144360648977518,0.6294064818228402,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
태원물산,운수장비,2022,24.277141500704392,0.0014186800419748152,0.9217434025828188,0.0017095517434216091,0.6971249564133573,0.07895145832254054,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
웰바이오텍,유통업,2021,25.64198162706131,0.024267470767539476,0.4986664795058956,0.0048185185666439565,0.6918792037479385,0.1305496554939647,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
